source,relative_path,speaker,label,status,audio_hash,duration,retained_seconds,rms,clipping_fraction,reason,split
RAVDESS,Actor_04/03-01-06-01-02-02-04.wav,RAVDESS:04,fear,accepted,5349d36ddb9077d6b4d070deb409126bd2bd033fba7dcdfe22575c45368876e7,3.470125,1.76,0.01663616820486887,0.0,,test
RAVDESS,Actor_04/03-01-06-02-01-01-04.wav,RAVDESS:04,fear,accepted,59af8ccbd934f8ac7676530501c959e23820550b1dbc31f1fa5aff36929c6b2d,3.9373125,2.51,0.04168205947469588,0.0,,test
RAVDESS,Actor_04/03-01-06-02-01-02-04.wav,RAVDESS:04,fear,accepted,61261ba1f1f1362a16179c6c56bf668920b2668a0363c2ec073bf09b68be0bea,3.4034375,1.82,0.04555540126241185,0.0,,test
RAVDESS,Actor_04/03-01-06-02-02-01-04.wav,RAVDESS:04,fear,accepted,a1c9b8c581019fd1cd279a7e3b94f6da6e2bfe8da024010f1b97faf267c79cb3,3.603625,1.83,0.057905608234999635,0.0,,test
RAVDESS,Actor_04/03-01-06-02-02-02-04.wav,RAVDESS:04,fear,accepted,48ea2ea4cf7e08ac03bd7c8bf0d2e71dd19614a307118096f47ce3d348cfed20,3.57025,1.82,0.056036506818351525,0.0,,test
RAVDESS,Actor_04/03-01-07-01-01-01-04.wav,RAVDESS:04,disgust,accepted,d225003bb8c468d71c80417ec06c7b5644a8d3c2e4f1970373bcb010d1075d74,3.9039375,2.25,0.008505098003959682,0.0,,test
RAVDESS,Actor_04/03-01-07-01-01-02-04.wav,RAVDESS:04,disgust,accepted,b9191340f6cd19a54858cf4d514187c447f99e79c6e078b26c7cac7387561d81,3.9039375,2.22,0.00963736102757148,0.0,,test
RAVDESS,Actor_04/03-01-07-01-02-01-04.wav,RAVDESS:04,disgust,accepted,2b93d5b51471e9bd9c946c82610913891cb1c6bc321fd89e4028556b56f793fa,3.7704375,2.1,0.013243538766256552,0.0,,test
RAVDESS,Actor_04/03-01-07-01-02-02-04.wav,RAVDESS:04,disgust,accepted,7937bd8670b5e37330775d0557d7feb728d689f670883325fa08e85ff09e2c5c,3.8038125,2.09,0.01557871741395346,0.0,,test
RAVDESS,Actor_04/03-01-07-02-01-01-04.wav,RAVDESS:04,disgust,accepted,3a16dff82a5d4e31a84397a9845767ef40a62242908f92d848809bdabb04ed74,4.004,2.3,0.028010802082279428,0.0,,test
RAVDESS,Actor_04/03-01-07-02-01-02-04.wav,RAVDESS:04,disgust,accepted,d4323581768fb1e8cab98e67801bdc63775ee9f1d29499c46ac777f5a94fbce2,4.037375,2.31,0.023265702201307466,0.0,,test
RAVDESS,Actor_04/03-01-07-02-02-01-04.wav,RAVDESS:04,disgust,accepted,abec7b6f3a500ff83cf53352ed7ad8596225629e47407b26eb5c135dade9f930,3.8705625,2.19,0.016165652601893343,0.0,,test
RAVDESS,Actor_04/03-01-07-02-02-02-04.wav,RAVDESS:04,disgust,accepted,23d119424aaa19957a6970cbb39c9a051d9766f0358923547711fe8ffd672713,3.9373125,2.45,0.02125841853823225,0.0,,test
RAVDESS,Actor_04/03-01-08-01-01-01-04.wav,RAVDESS:04,surprise,accepted,46d8ab047be8dc893204225f8386c85ad4bf567c83bd7600f23e308ab8566060,3.236625,1.58,0.011117726527762231,0.0,,test
RAVDESS,Actor_04/03-01-08-01-01-02-04.wav,RAVDESS:04,surprise,accepted,2f48b402384dd749f89fca9b58c7f1e796536f27e20f8b479088b567d945c0af,3.3366875,1.69,0.014901349067611591,0.0,,test
RAVDESS,Actor_04/03-01-08-01-02-01-04.wav,RAVDESS:04,surprise,accepted,06210e8b624ed1c15dcae48b32d9ec04894fcb6a700bd9ac00a3f0e80788e9f6,3.637,1.99,0.016105725390502874,0.0,,test
RAVDESS,Actor_04/03-01-08-01-02-02-04.wav,RAVDESS:04,surprise,accepted,9203a4f015d0376d0e90ac3350bd01aa7b2cb514155deb0c90d0076ddcfe1f69,3.43675,1.77,0.0175012212268975,0.0,,test
RAVDESS,Actor_04/03-01-08-02-01-01-04.wav,RAVDESS:04,surprise,accepted,b8c68b852629378aa1c1566ea3b1702476640fe6b678a621614265dd3e1cf460,3.670375,2.12,0.03442717953352046,0.0,,test
RAVDESS,Actor_04/03-01-08-02-01-02-04.wav,RAVDESS:04,surprise,accepted,697564c4bb79d035e97a360567a7b231fb1bffcd7950bce2cb0e693da0292fb1,3.57025,1.87,0.029633043523282214,0.0,,test
RAVDESS,Actor_04/03-01-08-02-02-01-04.wav,RAVDESS:04,surprise,accepted,b2b6a21f4e837c4653ab180620da45ac6da5c5353c2853c18374d5a2dfa630b1,3.470125,1.81,0.031693622658009006,0.0,,test
RAVDESS,Actor_04/03-01-08-02-02-02-04.wav,RAVDESS:04,surprise,accepted,002e211f294c1e6a4db0690b058c538f224e681b7de60eed4d3239270060c361,3.536875,1.98,0.0375626926806815,0.0,,test
RAVDESS,Actor_05/03-01-01-01-01-01-05.wav,RAVDESS:05,neutral,accepted,334b962653051ac5b4cd3cb8619f4029e4e5d59164c4ed79795ad000dc9a7023,3.603625,2.0,0.0027157579411850566,0.0,,train
RAVDESS,Actor_05/03-01-01-01-01-02-05.wav,RAVDESS:05,neutral,accepted,6e2084421108a388d954a836917c0251adf9caf80c9eb4760483ec0a888c1f4d,3.637,2.11,0.0022183502616723075,0.0,,train
RAVDESS,Actor_05/03-01-01-01-02-01-05.wav,RAVDESS:05,neutral,accepted,5bfd0ae9fe8b72d91f841f25432327811a4a4da3c6242b61f161838c8fba60af,3.103125,1.72,0.003690350760017643,0.0,,train
RAVDESS,Actor_05/03-01-01-01-02-02-05.wav,RAVDESS:05,neutral,accepted,807b8a3ea815617de31b2849945f714c694d210b1dd6e7bd0a858889de818c2a,3.603625,1.9,0.0029252208456386924,0.0,,train
RAVDESS,Actor_05/03-01-02-01-01-01-05.wav,RAVDESS:05,calm,accepted,0e0fb95d1380a3450750afe43deb77f4b1bb87c610216c7cd418352e4ac8559b,4.037375,2.47,0.001851560354447603,0.0,,train
RAVDESS,Actor_05/03-01-02-01-01-02-05.wav,RAVDESS:05,calm,accepted,69256cfe5f9051bfe69f2b1f4b9787eb2b8d14630b66185b0673b25fd6402ff5,4.104125,2.46,0.0011561384147741063,0.0,,train
RAVDESS,Actor_05/03-01-02-01-02-01-05.wav,RAVDESS:05,calm,accepted,e653e23b1eede7b7caa3a697f54ce7187fed87e583a4ddbd5b16b4a7ab06ef35,4.1375,3.3275,0.0016919148434020486,0.0,,train
RAVDESS,Actor_05/03-01-02-01-02-02-05.wav,RAVDESS:05,calm,accepted,edf61a5315e77083d370318e10194b6ca79b366f2d4b925d0b16b9430d8c33ce,4.2375625,2.57,0.002954469187046246,0.0,,train
RAVDESS,Actor_05/03-01-02-02-01-01-05.wav,RAVDESS:05,calm,accepted,6221464df47245b11924abbed61b4e0cdc16bffcf2aa31a983503354ff57e850,4.7380625,3.29,0.0015697478433531642,0.0,,train
RAVDESS,Actor_05/03-01-02-02-01-02-05.wav,RAVDESS:05,calm,accepted,1ffb13760702865568067d3c69e09146e834d18914f6c630e3a0cb417289c315,4.5045,3.69,0.0010266526265650187,0.0,,train
RAVDESS,Actor_05/03-01-02-02-02-01-05.wav,RAVDESS:05,calm,accepted,b8ad199d766acc4c800acb58a83f828770837d6c8b07dbbed03b7a0a76383c79,4.7714375,3.09,0.0014818216985498936,0.0,,train
RAVDESS,Actor_05/03-01-02-02-02-02-05.wav,RAVDESS:05,calm,accepted,167626dd5ab0f1cf1a67e5451e654bf592989a3066fe808a6049d5ab9c2a95e0,4.3043125,2.76,0.0011883576259476831,0.0,,train
RAVDESS,Actor_05/03-01-03-01-01-01-05.wav,RAVDESS:05,happy,accepted,454145e4fa551ac0f56b3556b4f9a42cb76c87b7fe1b87d1e5ecabafa289f890,4.004,2.41,0.003927616956374793,0.0,,train
RAVDESS,Actor_05/03-01-03-01-01-02-05.wav,RAVDESS:05,happy,accepted,bec4043df3e8d145337540d30a04a682f1c52bb7eb4e849b647cafe58d588c81,3.2365625,1.82,0.005338729520688598,0.0,,train
RAVDESS,Actor_05/03-01-03-01-02-01-05.wav,RAVDESS:05,happy,accepted,1da883520cc79cfc7975785776bb7cddce09a1d251450e246609efefe111e245,3.3700625,1.76,0.004007105729671499,0.0,,train
RAVDESS,Actor_05/03-01-03-01-02-02-05.wav,RAVDESS:05,happy,accepted,a5c92181fba51ea4bb85738f63b915fd94ca571f56adf53316fda59e405f66da,3.7704375,2.4,0.007531689231459325,0.0,,train
RAVDESS,Actor_05/03-01-03-02-01-01-05.wav,RAVDESS:05,happy,accepted,f11c04d19085e0dd95375cca4f3528fe19015ec85537323bade6f2e24fbffd14,4.1375,2.64,0.005807280708483397,0.0,,train
RAVDESS,Actor_05/03-01-03-02-01-02-05.wav,RAVDESS:05,happy,accepted,07cd40f34564e7b2f5fb80f509d078fec276e18b9ff4007322e104c99a2856b3,3.8705625,2.35,0.014365063596478975,0.0,,train
RAVDESS,Actor_05/03-01-03-02-02-01-05.wav,RAVDESS:05,happy,accepted,ac328ed69e20650fd153560e65e54d57cad98306d356bbec651770c360ce3ebb,3.603625,2.26,0.0133235967092701,0.0,,train
RAVDESS,Actor_05/03-01-03-02-02-02-05.wav,RAVDESS:05,happy,accepted,94e7987c541163815dc50d685493c208273248ba269ddd4ee6e17c485583a153,3.4034375,1.86,0.013207452429412543,0.0,,train
RAVDESS,Actor_05/03-01-04-01-01-01-05.wav,RAVDESS:05,sad,accepted,bf33e0f777c9fb1353471caabd813a6e8ff1521953ce7b6c7bdae15356d50f35,3.2699375,2.63,0.0011904265975756219,0.0,,train
RAVDESS,Actor_05/03-01-04-01-01-02-05.wav,RAVDESS:05,sad,accepted,6ecc4bc0336c612739d67c01cea399288524a4a66efa23265c20a1bf35d89e9e,3.637,2.17,0.0012447331445589688,0.0,,train
RAVDESS,Actor_05/03-01-04-01-02-01-05.wav,RAVDESS:05,sad,accepted,8424d829ec8f24ad2934b3d8434a491383deb336ed4b89970da7cd85a2019814,3.103125,2.68,0.0012971569827804343,0.0,,train
RAVDESS,Actor_05/03-01-04-01-02-02-05.wav,RAVDESS:05,sad,accepted,f18dc80a0f3170f1c931bebd1134a858667bac5211329e79eea882b445b5d7f8,3.7036875,2.99,0.0013750664387987227,0.0,,train
RAVDESS,Actor_05/03-01-04-02-01-01-05.wav,RAVDESS:05,sad,accepted,8e25449009b530f9883a0c829f83ee35bd57b64d1da43e7e2caa5936af340238,3.536875,2.48,0.002004684979125897,0.0,,train
RAVDESS,Actor_05/03-01-04-02-01-02-05.wav,RAVDESS:05,sad,accepted,8b9251e5589411577e0246cbca3c26cf4685aa86e15b66c0cf1bea9ac18a0203,3.2699375,2.43,0.0016394557506033407,0.0,,train
RAVDESS,Actor_05/03-01-04-02-02-01-05.wav,RAVDESS:05,sad,accepted,c10206eb2423192b47539ae5212bb8215a6c5b79720d477a5a55d8433dbd4a14,3.2699375,1.66,0.002635214468769077,0.0,,train
RAVDESS,Actor_05/03-01-04-02-02-02-05.wav,RAVDESS:05,sad,accepted,772ae6fa86a13cf7812dec8324012d8c2c8f09cc2a1c4becfacc5b3c11ede362,3.1365,1.54,0.0023278896043224416,0.0,,train
RAVDESS,Actor_05/03-01-05-01-01-01-05.wav,RAVDESS:05,angry,accepted,b07edf4ba6a00830577f96aad199c940b339be7d63c402ce9dd237176e959276,3.8705625,2.27,0.017751225645974134,0.0,,train
RAVDESS,Actor_05/03-01-05-01-01-02-05.wav,RAVDESS:05,angry,accepted,42cc4973b9f65e315f9811ff5ea40e88cf374666a0efcec1149ed5c8013ff425,3.8038125,2.22,0.016071706981409622,0.0,,train
RAVDESS,Actor_05/03-01-05-01-02-01-05.wav,RAVDESS:05,angry,accepted,2d1e0f9c18555c9b945fa7c6ffed5319b124499e1724680bd22cb572dd706289,4.07075,3.13,0.005224141980535333,0.0,,train
RAVDESS,Actor_05/03-01-05-01-02-02-05.wav,RAVDESS:05,angry,accepted,7c5123bcf60d6ab9cdb6a59bb0f25bf8765899013b7b77ada855d973852ed4b9,4.4044375,2.86,0.008610971972466927,0.0,,train
RAVDESS,Actor_05/03-01-05-02-01-01-05.wav,RAVDESS:05,angry,accepted,eab9367c77b40a3e3f9c5be58f22a31d11e66e3cd86b30014c3db4961c147877,3.4034375,1.87,0.06902388296160032,0.0,,train
RAVDESS,Actor_05/03-01-05-02-01-02-05.wav,RAVDESS:05,angry,accepted,74796514062d3c8634db4fc54584b9e7356636ad1cd9b343ff6b14011450c6d7,3.57025,1.94,0.06092585521000812,0.0,,train
RAVDESS,Actor_05/03-01-05-02-02-01-05.wav,RAVDESS:05,angry,accepted,facf2bcee3c35ccad01419de5160b33c33371e6b6c3ec9bdbd86633651b89415,3.637,1.98,0.10855850686424068,0.0,,train
RAVDESS,Actor_05/03-01-05-02-02-02-05.wav,RAVDESS:05,angry,accepted,e0235eafabcccfafdb9b81e8e5192c9de2a8a75a62ebd9efb36666c5ca91aefe,3.637,2.01,0.10942254409038511,0.0,,train
RAVDESS,Actor_05/03-01-06-01-01-01-05.wav,RAVDESS:05,fear,accepted,7b5608df36b8f5794ebc4120636b70a1ecc90c9f9baccc5ba0836bece1eb0629,3.1365,1.67,0.005582778348569562,0.0,,train
RAVDESS,Actor_05/03-01-06-01-01-02-05.wav,RAVDESS:05,fear,accepted,a0c96ba9c5e16c29244794c91b1950910c8beed24e6ad029e84d849e2ed5c5fb,3.3700625,1.82,0.00498882113483337,0.0,,train
RAVDESS,Actor_05/03-01-06-01-02-01-05.wav,RAVDESS:05,fear,accepted,76a903142f199d3ab42bd8e8360071c9b450fabbb6d9d08a1ff39360dc8ac73b,3.1365,1.57,0.0037086866671079285,0.0,,train
RAVDESS,Actor_05/03-01-06-01-02-02-05.wav,RAVDESS:05,fear,accepted,35fe4ab79bb8e028657ac44f8f4875228a1dda115f7bdb7ec39d0bd66934a61e,3.06975,1.56,0.00883557248775569,0.0,,train
RAVDESS,Actor_05/03-01-06-02-01-01-05.wav,RAVDESS:05,fear,accepted,0e4a6a3aad54812566a21fcce1a3d283a827e350da9ff50308dc41d73f998eef,3.2365625,1.73,0.033879351577129846,0.0,,train
RAVDESS,Actor_05/03-01-06-02-01-02-05.wav,RAVDESS:05,fear,accepted,12187c25889f0200d490f26d5cb6fffd2b04d4af4f94dc58728b1d948b571815,3.57025,2.11,0.030442048615472537,0.0,,train
RAVDESS,Actor_05/03-01-06-02-02-01-05.wav,RAVDESS:05,fear,accepted,038c22811f9ebc6dfcd6341d2f4b0d05f3b4c3c958398b379f37d48a783b30f2,3.2365625,1.74,0.034469471132209994,0.0,,train
RAVDESS,Actor_05/03-01-06-02-02-02-05.wav,RAVDESS:05,fear,accepted,c35bde30aaba5c25b6076713f0c4cbee7632c31165b24804154af1da6a314efc,3.103125,2.08,0.03144436700086951,0.0,,train
RAVDESS,Actor_05/03-01-07-01-01-01-05.wav,RAVDESS:05,disgust,accepted,487385a6a2e00b78b9162280982bdff562824e48c1804050c36d31c2c965e273,4.3376875,2.67,0.001814781581828377,0.0,,train
RAVDESS,Actor_05/03-01-07-01-01-02-05.wav,RAVDESS:05,disgust,accepted,bbecbe13ed935c473f24c9bc675c2a5d91c51a2bfc57c50adc3996f4f2ce188a,4.104125,3.0,0.0032675449279933994,0.0,,train
RAVDESS,Actor_05/03-01-07-01-02-01-05.wav,RAVDESS:05,disgust,accepted,62b1bdf8ccc86d98061fe55dc90e89ca8f863f8a2acb80f8bec61c00b09e6e60,3.9039375,2.33,0.002421403334950993,0.0,,train
RAVDESS,Actor_05/03-01-07-01-02-02-05.wav,RAVDESS:05,disgust,accepted,c9e461e1acaf7c45d25b3bfa8fc4804cea26dac7bb5f08d3765360d88709f1cf,3.7370625,2.0,0.00496339769858053,0.0,,train
RAVDESS,Actor_05/03-01-07-02-01-01-05.wav,RAVDESS:05,disgust,accepted,a8a71eb5e80db365c9e2578aadcce3c8e2b8359d490b13ee65434715f3606b54,4.3376875,2.72,0.0031730297754644097,0.0,,train
RAVDESS,Actor_05/03-01-07-02-01-02-05.wav,RAVDESS:05,disgust,accepted,084368d5c9bdfe90f4609550ec33fbadc1d67d32ca9a0adb9f265794bcc321cb,3.9039375,2.34,0.007172460793542394,0.0,,train
RAVDESS,Actor_05/03-01-07-02-02-01-05.wav,RAVDESS:05,disgust,accepted,dc3ab2ec7e85786501e7d86b71f28a02b772e0eac7f6b79612c213ea3f908ed7,4.2709375,2.79,0.008192691848259565,0.0,,train
RAVDESS,Actor_05/03-01-07-02-02-02-05.wav,RAVDESS:05,disgust,accepted,f0e613131bb75f7e9b5e9fbfde50c10eda009f505ffa49cc6e5bac8f267cf890,4.537875,3.63,0.004208014354908238,0.0,,train
RAVDESS,Actor_05/03-01-08-01-01-01-05.wav,RAVDESS:05,surprise,accepted,6823c5f66bead96bce465a66c211790538e17415e4502acb605b422375c53199,3.7370625,2.17,0.006317812045529008,0.0,,train
RAVDESS,Actor_05/03-01-08-01-01-02-05.wav,RAVDESS:05,surprise,accepted,4ac053efc58088c76538778d52049056b343106473a60297a7a35b8b0a1deca7,3.670375,2.15,0.007937174380887427,0.0,,train
RAVDESS,Actor_05/03-01-08-01-02-01-05.wav,RAVDESS:05,surprise,accepted,7d7e05830ac05114d355d5351828ee27c9119b59a1ad48a223485795d4b611e7,3.06975,1.56,0.006312265169737321,0.0,,train
RAVDESS,Actor_05/03-01-08-01-02-02-05.wav,RAVDESS:05,surprise,accepted,79062ffca59e815a7b19fbf22024338a79290ead1ed897408e0c7590941cff63,3.7036875,2.16,0.00884314979978058,0.0,,train
RAVDESS,Actor_05/03-01-08-02-01-01-05.wav,RAVDESS:05,surprise,accepted,bfb646c10b6d06f2e488f97c87ffc4573ab0bec69f3405ca93f0b71e30dd4de8,4.1375,2.54,0.006597318018241594,0.0,,train
RAVDESS,Actor_05/03-01-08-02-01-02-05.wav,RAVDESS:05,surprise,accepted,ce1704b9bdcb3c3752f15a80680a0f1f61e2690ae8b68298a5872a1a571dc67c,4.104125,2.56,0.009853307534323867,0.0,,train
RAVDESS,Actor_05/03-01-08-02-02-01-05.wav,RAVDESS:05,surprise,accepted,63434dd9000fc4cd327d459876237877bfbb1dda6a69f2fe0630ede32d1850dc,3.670375,2.01,0.012494737666030478,0.0,,train
RAVDESS,Actor_05/03-01-08-02-02-02-05.wav,RAVDESS:05,surprise,accepted,3d714281dc8cb5d22c2952df68b4aebaf47c9767d38ecd9c7fb2e85ee045e7d4,3.536875,2.22,0.011680031917659131,0.0,,train
RAVDESS,Actor_06/03-01-01-01-01-01-06.wav,RAVDESS:06,neutral,accepted,b5fdc66cceba4419972803550445c77055036d20356af358bd1514ec2742d818,3.3366875,2.32,0.0027409698773869723,0.0,,validation
RAVDESS,Actor_06/03-01-01-01-01-02-06.wav,RAVDESS:06,neutral,accepted,959d770b040921c4e08fdc031a53df72983729aac743df3274c39a8dd5d356f5,3.603625,2.66,0.0031994687980148083,0.0,,validation
RAVDESS,Actor_06/03-01-01-01-02-01-06.wav,RAVDESS:06,neutral,accepted,a86575bc5da8b802675721e315d80bbab5b51409df34a5f488a3841d40bffc61,3.4034375,1.86,0.0037294589019191823,0.0,,validation
RAVDESS,Actor_06/03-01-01-01-02-02-06.wav,RAVDESS:06,neutral,accepted,52114ae12276ec3380a07e284a6e60c7f7425e0dfa5f88e25fde1c76416df31c,3.4368125,1.89,0.003478186058537549,0.0,,validation
RAVDESS,Actor_06/03-01-02-01-01-01-06.wav,RAVDESS:06,calm,accepted,847e856dd41c4292756600dec30301740c518a72dde7727995e3bf41b6053e16,4.037375,3.04,0.001384646158734695,0.0,,validation
RAVDESS,Actor_06/03-01-02-01-01-02-06.wav,RAVDESS:06,calm,accepted,e86f7a5a5dac56a2a38f29e782270ecd5c7f530a52b7d989a7140703cb5b6da8,4.104125,3.274125,0.0013920743115173701,0.0,,validation
RAVDESS,Actor_06/03-01-02-01-02-01-06.wav,RAVDESS:06,calm,accepted,3aafab2511a5197e81abcb7fefba779d943928d686b675cd4eccafe41fe3d4e8,3.970625,3.42,0.0019680456231538136,0.0,,validation
RAVDESS,Actor_06/03-01-02-01-02-02-06.wav,RAVDESS:06,calm,accepted,fd8b9a4e9b3c5995a967f00bd78a6ef5d3859ce91a34511353b30340399480e5,4.2041875,2.54,0.003088840347484797,0.0,,validation
RAVDESS,Actor_06/03-01-02-02-01-01-06.wav,RAVDESS:06,calm,accepted,957ef590c9c485a7b6fee2993ba93daf0630734f085aef67f97af043cfda4863,4.5045,3.6845,0.0016910153191058506,0.0,,validation
RAVDESS,Actor_06/03-01-02-02-01-02-06.wav,RAVDESS:06,calm,accepted,984d0907107e23e13368c752d7f394143e15fde4e0604478430f2e7b4fea09c4,4.638,3.07,0.0015739774828681054,0.0,,validation
RAVDESS,Actor_06/03-01-02-02-02-01-06.wav,RAVDESS:06,calm,accepted,7cd63347ba53a2f4a74e80dcc167a422fdd9b7c4377389bb5f1e2ed2a58d2c56,4.3376875,2.75,0.0024428893909419543,0.0,,validation
RAVDESS,Actor_06/03-01-02-02-02-02-06.wav,RAVDESS:06,calm,accepted,53978ede1314fd74d107c5a73891290b6e4d46ab97e7d3edee9535decfb3253f,4.7714375,3.9814375,0.001628784196910425,0.0,,validation
RAVDESS,Actor_06/03-01-03-01-01-01-06.wav,RAVDESS:06,happy,accepted,2d7760511ad143f85a2d0abaa3c6237f8325997ba1c3f187dcbd5de9239d2e06,3.536875,2.12,0.006202848951142183,0.0,,validation
RAVDESS,Actor_06/03-01-03-01-01-02-06.wav,RAVDESS:06,happy,accepted,4ad63be525c17303ae54461aca61b5d9a7f4578384a24b59b3ad158d3d5f5b9d,3.603625,2.8,0.008740192277412384,0.0,,validation
RAVDESS,Actor_06/03-01-03-01-02-01-06.wav,RAVDESS:06,happy,accepted,99f22b5342e830dcca8b6af9d8b663132870d1f9339f630df43ae204027696ae,3.470125,2.28,0.005997999763777865,0.0,,validation
RAVDESS,Actor_06/03-01-03-01-02-02-06.wav,RAVDESS:06,happy,accepted,3bb45227b208fe6da9fcf0de2a880efa7e7d66a9042025bb4f9e96f87492c000,3.4368125,1.88,0.008380437527354078,0.0,,validation
RAVDESS,Actor_06/03-01-03-02-01-01-06.wav,RAVDESS:06,happy,accepted,c2b6f15961bef854aaf6d015c07207fec7ba34d329adeddfebcf4ffc1b9179a4,3.5035,2.35,0.04554322030199172,0.0,,validation
RAVDESS,Actor_06/03-01-03-02-01-02-06.wav,RAVDESS:06,happy,accepted,5a222089f0c021708296dff8fa9b951df2efdcf8a32e4d2cbe145bdd766ad3ec,3.470125,2.28,0.04091943029368312,0.0,,validation
RAVDESS,Actor_06/03-01-03-02-02-01-06.wav,RAVDESS:06,happy,accepted,ed28f3fad88971fe35e882cf4517bbbcde8d844d6d6b75abb28fc2ee99b372bc,3.57025,2.31,0.040876156967651185,0.0,,validation
RAVDESS,Actor_06/03-01-03-02-02-02-06.wav,RAVDESS:06,happy,accepted,7ee784b0fecde69072ed499e2ba1a8487bb3ebac7bd25479ccbb2df8018e6de7,3.603625,2.01,0.04842880520402208,0.0,,validation
RAVDESS,Actor_06/03-01-04-01-01-01-06.wav,RAVDESS:06,sad,accepted,b3375dffd850838943d23d6b99d2a24f7799a7d41e699ce5abb7cb433945206d,3.57025,2.64,0.001601544384196604,0.0,,validation
RAVDESS,Actor_06/03-01-04-01-01-02-06.wav,RAVDESS:06,sad,accepted,6efcd92be18e571d80fa59355aaf0323b0e4cbbb2c0900dc7bfa1fe4b885c9a5,3.603625,2.87,0.0016915963784545388,0.0,,validation
RAVDESS,Actor_06/03-01-04-01-02-01-06.wav,RAVDESS:06,sad,accepted,1cbc5a58bd6a4e856586ae54b2f8f75447ee3dfbd8743c0cbd86457deb6a289d,3.4701875,1.98,0.0033412385027090314,0.0,,validation
RAVDESS,Actor_06/03-01-04-01-02-02-06.wav,RAVDESS:06,sad,accepted,0238ea3d48f1ca7e7d16d2921e5acc5e69cafd1c5d9706008a9a2de7b4e4a581,3.4368125,1.96,0.002441351841858817,0.0,,validation
RAVDESS,Actor_06/03-01-04-02-01-01-06.wav,RAVDESS:06,sad,accepted,deda04c7788547483f43cf321352410e923bf68def34216634d74e7c1d0782b7,4.2041875,3.15,0.017439034136767635,0.0,,validation
RAVDESS,Actor_06/03-01-04-02-01-02-06.wav,RAVDESS:06,sad,accepted,cc0dd22d6c0f4b7740d43b22893afd4530d471fa3c18ac7e33799b0c967b4ec0,4.104125,3.63,0.001959485279904385,0.0,,validation
RAVDESS,Actor_06/03-01-04-02-02-01-06.wav,RAVDESS:06,sad,accepted,d2849667be6f3587b615a525d11e8d91f68b37fb010b1ffb45cf27758c6432aa,4.604625,3.41,0.015145125148626317,0.0,,validation
RAVDESS,Actor_06/03-01-04-02-02-02-06.wav,RAVDESS:06,sad,accepted,909f3f3fe3de81a883007e528291e06fa851933a247b48a53ea920d554e760c0,4.037375,3.23,0.007472815087345274,0.0,,validation
RAVDESS,Actor_06/03-01-05-01-01-01-06.wav,RAVDESS:06,angry,accepted,43f1e464ad756ceafcd8b4eb986de41a0fd9707e813eb7812aede1d139560c09,3.7704375,2.24,0.006074345213020729,0.0,,validation
RAVDESS,Actor_06/03-01-05-01-01-02-06.wav,RAVDESS:06,angry,accepted,46d0a20ffd41bfe2b82a8b3f18eca9a0fb2ffb6ca58031bbcaef4335cc4edc24,3.970625,2.7,0.006644404955175338,0.0,,validation
RAVDESS,Actor_06/03-01-05-01-02-01-06.wav,RAVDESS:06,angry,accepted,955ab5c82ee8d7c573228c9e70c52f44ed976b6fb1702d102f67040c35cf408b,4.2041875,2.6,0.009579795149850948,0.0,,validation
RAVDESS,Actor_06/03-01-05-01-02-02-06.wav,RAVDESS:06,angry,accepted,08d62c1d77aa628e9366dda48f7c88e4411108f782cbd4be770b6db25eeecb48,3.9039375,2.33,0.013237452539930635,0.0,,validation
RAVDESS,Actor_06/03-01-05-02-01-01-06.wav,RAVDESS:06,angry,accepted,272072b881af046cf719bc705a5db768f15bf979dc2bd0e0b132d05e970338eb,4.104125,2.49,0.11646417803664781,0.0,,validation
RAVDESS,Actor_06/03-01-05-02-01-02-06.wav,RAVDESS:06,angry,accepted,75ce023a97e5353867151a397509536b5c37ad07189dbeae06f9a60a228856b7,4.2041875,2.58,0.10460087377488432,0.0,,validation
RAVDESS,Actor_06/03-01-05-02-02-01-06.wav,RAVDESS:06,angry,accepted,c0678ed336e9b71034ac954904edc554d94ca76d699707fde3d49c5a41ff262a,4.4378125,2.86,0.09097969530873336,0.0,,validation
RAVDESS,Actor_06/03-01-05-02-02-02-06.wav,RAVDESS:06,angry,accepted,c891f95113a99a4119cc3d3989d13d369044ff5cb7900161db57c4186e515f02,4.471125,2.83,0.08778550956597311,0.0,,validation
RAVDESS,Actor_06/03-01-06-01-01-01-06.wav,RAVDESS:06,fear,accepted,47fb491d26a6e87fc22f300da73383bf8678c616abcc389063a812c2a44aea7b,3.637,2.17,0.003526400866566045,0.0,,validation
RAVDESS,Actor_06/03-01-06-01-01-02-06.wav,RAVDESS:06,fear,accepted,10042d85159b9dbe8e2b8bab4e805c060559cc9b3509ff0a948d839c4e8a6a50,3.4368125,2.16,0.0037034330507304193,0.0,,validation
RAVDESS,Actor_06/03-01-06-01-02-01-06.wav,RAVDESS:06,fear,accepted,e0f89e9b6888f9c245bb3a487a9922c436dae5bc433fa2f731f2a40780d60155,3.57025,2.05,0.00504498531581285,0.0,,validation
RAVDESS,Actor_06/03-01-06-01-02-02-06.wav,RAVDESS:06,fear,accepted,f717b6a4a2b1641a6ab5b02807f7a01d1dd49ef3e2b5f4a90ffe18e45283105a,3.5035,2.02,0.0046872866334763865,0.0,,validation
